ts,BTC,ETH,SOL,HYPE,ONDO,TAO,HMSTR,ACT,MORPHO,VIRTUAL,PENGU,TRUMP,PI,KAITO,PARTI,XAU,PUMP,XPL,LAB,MMT,ZEC,ALLO,BEAT,LIT
2026-02-24 12:00:00+00:00,-0.127586,-0.053993,-0.064913,-0.021079,0.0,0.0,0.0,0.0,0.0,0.0,0.004232,-0.113253,0.0,0.0,0.0,0.26588,-0.046346,0.041894,0.0,0.0,0.01696,0.0,0.062834,0.0
2026-02-24 16:00:00+00:00,-0.097575,-0.057976,-0.062592,-0.021083,0.0,0.0,0.0,0.0,0.0,0.0,-0.007595,-0.088772,0.0,0.0,0.0,0.265215,-0.059633,0.027151,0.0,0.0,0.025825,0.0,0.061033,0.0
2026-02-24 20:00:00+00:00,-0.102017,-0.049428,-0.044994,-0.027964,0.0,0.0,0.0,0.0,0.0,0.0,0.000863,-0.11346,0.0,0.0,0.0,0.219804,-0.068474,0.025565,0.0,0.0,0.046487,0.0,0.065631,0.0
2026-02-25 00:00:00+00:00,-0.060863,-0.035385,-0.034959,-0.029261,0.0,0.0,0.0,0.0,0.0,0.0,0.002431,-0.119762,0.0,0.0,0.0,0.238536,-0.074424,0.007285,0.0,0.0,0.030018,0.0,0.06548,0.0
2026-02-25 04:00:00+00:00,-0.066737,-0.038381,-0.029268,-0.040571,0.0,0.0,0.0,0.0,0.0,0.0,0.013364,-0.12693,0.0,0.0,0.0,0.245897,-0.073016,0.018569,0.0,0.0,0.023011,0.0,0.066017,0.0
2026-02-25 08:00:00+00:00,-0.073078,-0.035136,-0.029149,-0.038682,0.0,0.0,0.0,0.0,0.0,0.0,0.028412,-0.127329,0.0,0.0,0.0,0.256943,-0.092495,0.024112,0.0,0.0,0.02812,0.0,0.060084,0.0
2026-02-25 12:00:00+00:00,-0.046799,0.002572,-0.012134,-0.075398,0.0,0.0,0.0,0.0,0.0,0.0,0.053721,-0.108204,0.0,0.0,0.0,0.203071,-0.119139,0.029832,0.0,0.0,0.026112,0.0,0.06169,0.0
2026-02-25 16:00:00+00:00,-0.014364,-0.013514,0.008639,-0.12202,0.0,0.0,0.0,0.0,0.0,0.0,0.057508,-0.096205,0.0,0.0,0.0,0.083817,-0.125937,0.108962,0.0,0.0,0.045666,0.0,0.045944,0.0
2026-02-25 20:00:00+00:00,0.014331,0.037414,0.025407,-0.143583,0.0,0.0,0.0,0.0,0.0,0.0,0.065221,-0.092917,0.0,0.0,0.0,0.142488,-0.1124,0.089154,0.0,0.0,0.019839,0.0,0.032093,0.0
2026-02-26 00:00:00+00:00,-0.016987,-0.009287,0.058448,-0.147262,0.0,0.0,0.0,0.0,0.0,0.0,0.047997,-0.060968,0.0,0.0,0.0,0.078368,-0.099148,0.111461,0.0,0.0,0.04261,0.0,0.03014,0.0
2026-02-26 04:00:00+00:00,-0.020663,0.012078,0.026118,-0.133906,0.0,0.0,0.0,0.0,0.0,0.0,0.053385,0.003393,0.0,0.0,0.0,0.107507,-0.148437,0.080812,0.0,0.0,0.027465,0.0,0.032445,0.0
2026-02-26 08:00:00+00:00,-0.02444,0.033684,0.031958,-0.122649,0.0,0.0,0.0,0.0,0.0,0.0,0.045442,0.002097,0.0,0.0,0.0,0.122399,-0.157778,0.086309,0.0,0.0,-0.001999,0.0,0.035748,0.0
2026-02-26 12:00:00+00:00,-0.09292,0.019056,0.013503,-0.100298,0.0,0.0,0.0,0.0,0.0,0.0,0.041765,-0.010462,0.0,0.0,0.0,0.184117,-0.154703,0.104223,0.0,0.0,-0.013978,0.0,0.04147,0.0
2026-02-26 16:00:00+00:00,-0.107874,-0.015391,0.002984,-0.080353,0.0,0.0,0.0,0.0,0.0,0.0,0.048939,-0.024831,0.0,0.0,0.0,0.234883,-0.160369,0.10883,0.0,0.0,-0.005305,0.0,0.036604,0.0
2026-02-26 20:00:00+00:00,-0.123914,-0.019094,-0.017832,-0.087901,0.0,0.0,0.0,0.0,0.0,0.0,0.047598,-0.009004,0.0,0.0,0.0,0.268752,-0.146715,0.114435,0.0,0.0,0.003082,0.0,0.026873,0.0
2026-02-27 00:00:00+00:00,-0.158696,-0.036365,-0.012322,-0.102674,0.0,0.0,0.0,0.0,0.0,0.0,0.0597,0.009669,0.0,0.0,0.0,0.27185,-0.12003,0.138882,0.0,0.0,0.007851,0.0,0.005123,0.0
2026-02-27 04:00:00+00:00,-0.106066,-0.060545,-0.0212,-0.127634,0.0,0.0,0.0,0.0,0.0,0.0,0.091708,0.002671,0.0,0.0,0.0,0.155048,-0.092433,0.152912,0.0,0.0,-0.009964,0.0,0.020366,0.0
2026-02-27 08:00:00+00:00,-0.113172,-0.07185,-0.045075,-0.112959,0.0,0.0,0.0,0.0,0.0,0.0,0.080771,0.018181,0.0,0.0,0.0,0.226884,-0.09019,0.149647,0.0,0.0,-0.017139,0.0,0.016363,0.0
2026-02-27 12:00:00+00:00,-0.112988,-0.073498,-0.055783,-0.076059,0.0,0.0,0.0,0.0,0.0,0.0,0.063471,0.001629,0.0,0.0,0.0,0.304172,-0.104882,0.126134,0.0,0.0,-0.037879,0.0,0.029166,0.0
2026-02-27 16:00:00+00:00,-0.097218,-0.083914,-0.064185,-0.062486,0.0,0.0,0.0,0.0,0.0,0.0,0.051718,0.017948,0.0,0.0,0.0,0.355018,-0.100399,0.096087,0.0,0.0,-0.031717,0.0,0.023266,0.0
2026-02-27 20:00:00+00:00,-0.089211,-0.085541,-0.059549,-0.06346,0.0,0.0,0.0,0.0,0.0,0.0,0.05617,0.025976,0.0,0.0,0.0,0.357572,-0.104458,0.092489,0.0,0.0,-0.035516,0.0,0.023494,0.0
2026-02-28 00:00:00+00:00,-0.095915,-0.091913,-0.056896,-0.079279,0.0,0.0,0.0,0.0,0.0,0.0,0.063516,0.026773,0.0,0.0,0.0,0.349189,-0.092733,0.098854,0.0,0.0,-0.036661,0.0,0.024658,0.0
2026-02-28 04:00:00+00:00,-0.113885,-0.080282,-0.062177,-0.043224,0.0,0.0,0.0,0.0,0.0,0.0,0.026905,0.017758,0.0,0.0,0.0,0.346337,-0.081357,0.075151,0.0,0.0,-0.03581,0.0,0.034635,0.0
2026-02-28 08:00:00+00:00,-0.114704,-0.082014,-0.051987,-0.034264,0.0,0.0,0.0,0.0,0.0,0.0,0.011304,-0.00119,0.0,0.0,0.0,0.332132,-0.0763,0.065405,0.0,0.0,-0.027668,0.0,0.039469,0.0
2026-02-28 12:00:00+00:00,-0.130363,-0.078171,-0.043673,-0.028563,0.0,0.0,0.0,0.0,0.0,0.0,0.026975,0.013498,0.0,0.0,0.0,0.369958,-0.08524,0.077772,0.0,0.0,-0.040558,0.0,0.028662,0.0
2026-02-28 16:00:00+00:00,-0.127484,-0.087289,-0.061239,-0.041024,0.0,0.0,0.0,0.0,0.0,0.0,0.037404,0.027018,0.0,0.0,0.0,0.328235,-0.083504,0.092479,0.0,0.0,-0.043127,0.0,0.03902,0.0
2026-02-28 20:00:00+00:00,-0.153297,-0.113434,-0.059722,-0.037807,0.0,0.0,0.0,0.0,0.0,0.0,0.05731,0.038919,0.0,0.0,0.0,0.304604,-0.080671,0.139282,0.0,0.0,-0.063991,0.0,0.028963,0.0
2026-03-01 00:00:00+00:00,-0.173977,-0.078619,-0.013401,-0.059402,0.0,0.0,0.0,0.0,0.0,0.0,0.053001,0.05148,0.0,0.0,0.0,0.335712,-0.104456,0.130177,0.0,0.0,-0.045465,0.0,0.01778,0.0
2026-03-01 04:00:00+00:00,-0.1852,-0.087217,-0.019411,-0.059626,0.0,0.0,0.0,0.0,0.0,0.0,0.050252,0.046701,0.0,0.0,0.0,0.338294,-0.085684,0.127325,0.0,0.0,-0.048231,0.0,0.023489,0.0
2026-03-01 08:00:00+00:00,-0.173872,-0.092157,-0.023774,-0.045032,0.0,0.0,0.0,0.0,0.0,0.0,0.048756,0.041523,0.0,0.0,0.0,0.342873,-0.087531,0.134204,0.0,0.0,-0.058656,0.0,0.019751,0.0
2026-03-01 12:00:00+00:00,-0.166248,-0.094913,-0.02961,-0.023187,0.0,0.0,0.0,0.0,0.0,0.0,0.05303,0.031231,0.0,0.0,0.0,0.37162,-0.077592,0.140681,0.0,0.0,-0.074136,0.0,0.005272,0.0
2026-03-01 16:00:00+00:00,-0.151058,-0.101198,-0.053754,-0.004666,0.0,0.0,0.0,0.0,0.0,0.0,0.027747,0.004098,0.0,0.0,0.0,0.365598,-0.052324,0.091769,0.0,0.0,-0.054863,0.0,0.032927,0.0
2026-03-01 20:00:00+00:00,-0.155788,-0.112689,-0.049137,-0.001354,0.0,0.0,0.0,0.0,0.0,0.0,0.035995,0.01578,0.0,0.0,0.0,0.408011,-0.036985,0.089562,0.0,0.0,-0.066112,0.0,0.018735,0.0
2026-03-02 00:00:00+00:00,-0.16644,-0.116337,-0.058594,0.000508,0.0,0.0,0.0,0.0,0.0,0.0,0.058814,0.027211,0.0,0.0,0.0,0.386776,-0.040571,0.095893,0.0,0.0,-0.077063,0.0,0.019275,0.0
2026-03-02 04:00:00+00:00,-0.141938,-0.076755,-0.052414,-0.014954,0.0,0.0,0.0,0.0,0.0,0.0,0.044544,0.021381,0.0,0.0,0.0,0.397456,-0.051892,0.084801,0.0,0.0,-0.076104,0.0,0.021895,0.0
2026-03-02 08:00:00+00:00,-0.151844,-0.09257,-0.041907,-0.000878,0.0,0.0,0.0,0.0,0.0,0.0,0.068536,0.033602,0.0,0.0,0.0,0.38992,-0.053034,0.111438,0.0,0.0,-0.102303,0.0,0.003799,0.0
2026-03-02 12:00:00+00:00,-0.165217,-0.09795,-0.025697,-0.011494,0.0,0.0,0.0,0.0,0.0,0.0,0.117623,0.011318,0.0,0.0,0.0,0.226707,-0.030873,0.117869,0.0,0.0,-0.113084,0.0,0.015877,0.0
2026-03-02 16:00:00+00:00,-0.158048,-0.094842,-0.021966,-0.004889,0.0,0.0,0.0,0.0,0.0,0.0,0.102965,0.022047,0.0,0.0,0.0,0.224777,-0.042929,0.159173,0.0,0.0,-0.107988,0.0,-0.01322,0.0
2026-03-02 20:00:00+00:00,-0.159569,-0.11893,-0.043012,0.039547,0.0,0.0,0.0,0.0,0.0,0.0,0.062153,0.019493,0.0,0.0,0.0,0.216793,-0.058532,0.151791,0.0,0.0,-0.111005,0.0,0.018563,0.0
2026-03-03 00:00:00+00:00,-0.143821,-0.118587,-0.052787,0.048852,0.0,0.0,0.0,0.0,0.0,0.0,0.063376,0.016946,0.0,0.0,0.0,0.227736,-0.048817,0.156897,0.0,0.0,-0.112446,0.0,0.003657,0.0
2026-03-03 04:00:00+00:00,-0.120997,-0.091661,-0.042989,0.023655,0.0,0.0,0.0,0.0,0.0,0.0,0.067385,0.04274,0.0,0.0,0.0,0.087378,-0.05133,0.157217,0.0,0.0,-0.096019,0.0,-0.021169,0.0
2026-03-03 08:00:00+00:00,-0.118925,-0.08438,-0.031849,0.01659,0.0,0.0,0.0,0.0,0.0,0.0,0.084493,0.059437,0.0,0.0,0.0,-0.143841,-0.051882,0.15611,0.0,0.0,-0.088072,0.0,0.000572,0.0
2026-03-03 12:00:00+00:00,-0.08259,-0.068726,0.004154,0.015474,0.0,0.0,0.0,0.0,0.0,0.0,0.083827,0.045008,0.0,0.0,0.0,-0.163899,-0.057971,0.156857,0.0,0.0,-0.095329,0.0,-0.015146,0.0
2026-03-03 16:00:00+00:00,-0.06832,-0.05116,0.018066,0.003529,0.0,0.0,0.0,0.0,0.0,0.0,0.082126,0.025484,0.0,0.0,0.0,-0.12521,-0.042519,0.156182,0.0,0.0,-0.113178,0.0,-0.021856,0.0
2026-03-03 20:00:00+00:00,-0.065837,-0.055109,0.047465,-0.012314,0.0,0.0,0.0,0.0,0.0,0.0,0.081564,-0.007612,0.0,0.0,0.0,-0.102595,-0.03046,0.15599,0.0,0.0,-0.105352,0.0,-0.029764,0.0
2026-03-04 00:00:00+00:00,-0.084465,-0.078834,0.039247,-0.037114,0.0,0.0,0.0,0.0,0.0,0.0,0.08296,-0.022719,0.0,0.0,0.0,0.013403,-0.061348,0.156367,0.0,0.0,-0.115909,0.0,0.01458,0.0
2026-03-04 04:00:00+00:00,0.015046,-0.053597,0.099935,0.014472,0.0,0.0,0.0,0.0,0.0,0.0,0.103022,-0.08407,0.0,0.0,0.0,-0.005945,-0.078587,0.128049,0.0,0.0,-0.149159,0.0,0.003064,0.0
2026-03-04 08:00:00+00:00,0.029108,-0.036536,0.103435,-0.048641,0.0,0.0,0.0,0.0,0.0,0.0,0.062165,-0.078841,0.0,0.0,0.0,0.004813,-0.055105,0.151474,0.0,0.0,-0.130232,0.0,-0.001992,0.0
2026-03-04 12:00:00+00:00,0.055335,0.022575,0.093611,-0.045802,0.0,0.0,0.0,0.0,0.0,0.0,0.073086,-0.039295,0.0,0.0,0.0,-0.213973,-0.056669,0.127035,0.0,0.0,-0.085295,0.0,-0.019872,0.0
2026-03-04 16:00:00+00:00,0.08642,0.038998,0.125435,-0.05499,0.0,0.0,0.0,0.0,0.0,0.0,0.063154,-0.058407,0.0,0.0,0.0,-0.106971,-0.043065,0.092953,0.0,0.0,-0.066428,0.0,-0.048881,0.0
2026-03-04 20:00:00+00:00,0.108084,0.022829,0.134433,-0.09249,0.0,0.0,0.0,0.0,0.0,0.0,0.046565,-0.086072,0.0,0.0,0.0,0.131682,-0.053577,0.098382,0.0,0.0,-0.07528,0.0,-0.047963,0.0
2026-03-05 00:00:00+00:00,0.095077,0.012364,0.108903,-0.118516,0.0,0.0,0.0,0.0,0.0,0.0,0.064243,-0.064108,0.0,0.0,0.0,0.025483,-0.052532,0.120532,0.0,0.0,-0.092926,0.0,-0.023366,0.0
2026-03-05 04:00:00+00:00,0.102407,0.027968,0.122135,-0.102121,0.0,0.0,0.0,0.0,0.0,0.0,0.060834,-0.095293,0.0,0.0,0.0,0.037941,-0.073642,0.11548,0.0,0.0,-0.095202,0.0,-0.017311,0.0
2026-03-05 08:00:00+00:00,0.062207,0.017775,0.094008,-0.078878,0.0,0.0,0.0,0.0,0.0,0.0,0.078445,-0.127396,0.0,0.0,0.0,0.051454,-0.042829,0.139411,0.0,0.0,-0.099639,0.0,-0.029859,0.0
2026-03-05 12:00:00+00:00,0.032602,-0.034749,0.059088,-0.085382,0.0,0.0,0.0,0.0,0.0,0.0,0.06016,-0.131715,0.0,0.0,0.0,0.075424,-0.047499,0.151128,0.0,0.0,-0.099885,0.0,0.005328,0.0
2026-03-05 16:00:00+00:00,0.055986,-0.00779,0.054812,-0.057929,0.0,0.0,0.0,0.0,0.0,0.0,0.048097,-0.119079,0.0,0.0,0.0,0.035966,-0.061128,0.133069,0.0,0.0,-0.145919,0.0,0.047354,0.0
2026-03-05 20:00:00+00:00,0.054513,-0.007366,0.060456,-0.067558,0.0,0.0,0.0,0.0,0.0,0.0,0.056542,-0.132941,0.0,0.0,0.0,0.036383,-0.052001,0.146733,0.0,0.0,-0.136256,0.0,0.030805,0.0
2026-03-06 00:00:00+00:00,0.074336,0.012045,0.049846,-0.063605,0.0,0.0,0.0,0.0,0.0,0.0,0.023362,-0.115286,0.0,0.0,0.0,0.159632,-0.058208,0.1394,0.0,0.0,-0.14938,0.0,0.02523,0.0
2026-03-06 04:00:00+00:00,0.068989,0.013315,0.058435,-0.048817,0.0,0.0,0.0,0.0,0.0,0.0,0.05302,-0.105624,0.0,0.0,0.0,0.172109,-0.022636,0.131765,0.0,0.0,-0.155641,0.0,-0.007535,0.0
2026-03-06 08:00:00+00:00,0.023586,-0.015534,0.025706,-0.044046,0.0,0.0,0.0,0.0,0.0,0.0,0.018531,-0.125205,0.0,0.0,0.0,0.164849,-0.048978,0.131535,0.0,0.0,-0.132172,0.0,0.045421,0.0
2026-03-06 12:00:00+00:00,0.017511,-0.023711,0.00561,-0.006476,0.0,0.0,0.0,0.0,0.0,0.0,-0.012193,-0.088731,0.0,0.0,0.0,0.27718,-0.05293,0.055721,0.0,0.0,-0.095533,0.0,0.051816,0.0
2026-03-06 16:00:00+00:00,0.036484,0.007483,0.026921,0.026556,0.0,0.0,0.0,0.0,0.0,0.0,-0.032015,-0.077595,0.0,0.0,0.0,0.303818,-0.06924,0.029986,0.0,0.0,-0.101191,0.0,0.040393,0.0
2026-03-06 20:00:00+00:00,0.040872,0.009138,0.025719,0.035352,0.0,0.0,0.0,0.0,0.0,0.0,-0.030422,-0.062648,0.0,0.0,0.0,0.346225,-0.064143,0.026172,0.0,0.0,-0.10907,0.0,0.025112,0.0
2026-03-07 00:00:00+00:00,0.022278,0.012465,0.008496,0.026921,0.0,0.0,0.0,0.0,0.0,0.0,-0.025522,-0.062394,0.0,0.0,0.0,0.271655,-0.058451,0.015657,0.0,0.0,-0.103106,0.0,0.051724,0.0
2026-03-07 04:00:00+00:00,-0.000358,-0.000155,-0.009334,0.019782,0.0,0.0,0.0,0.0,0.0,0.0,-0.023699,-0.06144,0.0,0.0,0.0,0.255885,-0.053964,0.01451,0.0,0.0,-0.079939,0.0,0.058971,0.0
2026-03-07 08:00:00+00:00,-0.004504,0.000558,-0.007619,0.015148,0.0,0.0,0.0,0.0,0.0,0.0,-0.023468,-0.063692,0.0,0.0,0.0,0.223842,-0.046858,0.011487,0.0,0.0,-0.085569,0.0,0.062255,0.0
2026-03-07 12:00:00+00:00,0.007787,0.012751,-0.008545,0.017042,0.0,0.0,0.0,0.0,0.0,0.0,-0.01848,-0.079569,0.0,0.0,0.0,0.220643,-0.045989,0.009552,0.0,0.0,-0.090916,0.0,0.063101,0.0
2026-03-07 16:00:00+00:00,0.001256,0.028256,-0.005795,0.009566,0.0,0.0,0.0,0.0,0.0,0.0,-0.014736,-0.070737,0.0,0.0,0.0,0.216257,-0.049325,0.00865,0.0,0.0,-0.098977,0.0,0.063236,0.0
2026-03-07 20:00:00+00:00,-0.003588,0.023971,-0.004332,0.010237,0.0,0.0,0.0,0.0,0.0,0.0,-0.015211,-0.07979,0.0,0.0,0.0,0.230979,-0.044445,0.008714,0.0,0.0,-0.094698,0.0,0.062065,0.0
2026-03-08 00:00:00+00:00,0.00246,0.019626,-0.001264,0.01529,0.0,0.0,0.0,0.0,0.0,0.0,-0.016468,-0.099152,0.0,0.0,0.0,0.286398,-0.039361,0.010875,0.0,0.0,-0.088661,0.0,0.055989,0.0
2026-03-08 04:00:00+00:00,0.015591,0.028128,0.011705,0.040348,0.0,0.0,0.0,0.0,0.0,0.0,-0.021866,-0.109793,0.0,0.0,0.0,0.317026,-0.041981,0.002145,0.0,0.0,-0.093268,0.0,0.044752,0.0
2026-03-08 08:00:00+00:00,0.009343,0.018427,0.002224,0.033131,0.0,0.0,0.0,0.0,0.0,0.0,-0.025625,-0.071833,0.0,0.0,0.0,0.30218,-0.043001,0.004709,0.0,0.0,-0.0998,0.0,0.048726,0.0
2026-03-08 12:00:00+00:00,0.018221,0.013413,0.007305,0.03109,0.0,0.0,0.0,0.0,0.0,0.0,-0.02303,-0.07818,0.0,0.0,0.0,0.292552,-0.039409,-0.001191,0.0,0.0,-0.100083,0.0,0.051527,0.0
2026-03-08 16:00:00+00:00,0.014495,0.017797,-0.001087,0.038597,0.0,0.0,0.0,0.0,0.0,0.0,-0.02546,-0.085943,0.0,0.0,0.0,0.29453,-0.025971,-0.004147,0.0,0.0,-0.10141,0.0,0.050739,0.0
2026-03-08 20:00:00+00:00,-0.011688,0.01446,-0.005956,0.025681,0.0,0.0,0.0,0.0,0.0,0.0,-0.024243,-0.072707,0.0,0.0,0.0,0.227299,-0.031415,-0.00184,0.0,0.0,-0.094881,0.0,0.061647,0.0
2026-03-09 00:00:00+00:00,0.003316,0.022395,-0.006976,0.014072,0.0,0.0,0.0,0.0,0.0,0.0,-0.025036,-0.071068,0.0,0.0,0.0,0.234789,-0.035481,-0.002523,0.0,0.0,-0.094637,0.0,0.061623,0.0
2026-03-09 04:00:00+00:00,0.002868,0.016324,-0.013896,0.024796,0.0,0.0,0.0,0.0,0.0,0.0,-0.015696,-0.086511,0.0,0.0,0.0,0.252356,-0.035872,-0.006134,0.0,0.0,-0.085079,0.0,0.060828,0.0
2026-03-09 08:00:00+00:00,0.015362,0.026347,-0.00255,0.056,0.0,0.0,0.0,0.0,0.0,0.0,-0.017048,-0.106877,0.0,0.0,0.0,0.233094,-0.035756,-0.005456,0.0,0.0,-0.100917,0.0,0.058494,0.0
2026-03-09 12:00:00+00:00,0.036322,0.027943,0.012312,0.060346,0.0,0.0,0.0,0.0,0.0,0.0,-0.015571,-0.127737,0.0,0.0,0.0,0.274723,-0.056743,-0.007341,0.0,0.0,-0.087078,0.0,0.049103,0.0
2026-03-09 16:00:00+00:00,0.016033,0.008609,0.002962,0.076305,0.0,0.0,0.0,0.0,0.0,0.0,-0.005638,-0.124255,0.0,0.0,0.0,0.260601,-0.048493,-0.012553,0.0,0.0,-0.082862,0.0,0.049546,0.0
2026-03-09 20:00:00+00:00,0.019803,0.001811,9e-05,0.088492,0.0,0.0,0.0,0.0,0.0,0.0,-0.00996,-0.128121,0.0,0.0,0.0,0.290135,-0.040547,-0.012963,0.0,0.0,-0.080249,0.0,0.040733,0.0
2026-03-10 00:00:00+00:00,0.03284,0.009139,-0.001771,0.096202,0.0,0.0,0.0,0.0,0.0,0.0,-0.001791,-0.162202,0.0,0.0,0.0,0.246111,-0.034815,-0.013293,0.0,0.0,-0.081257,0.0,0.044033,0.0
2026-03-10 04:00:00+00:00,0.028107,0.000276,-0.000772,0.072824,0.0,0.0,0.0,0.0,0.0,0.0,-0.011612,-0.143804,0.0,0.0,0.0,0.212791,-0.031259,-0.014719,0.0,0.0,-0.079056,0.0,0.058562,0.0
2026-03-10 08:00:00+00:00,0.030986,0.007568,0.008487,0.084471,0.0,0.0,0.0,0.0,0.0,0.0,-0.01345,-0.157771,0.0,0.0,0.0,0.194882,-0.032607,-0.021102,0.0,0.0,-0.074906,0.0,0.057496,0.0
2026-03-10 12:00:00+00:00,0.038921,0.011275,0.018961,0.083007,0.0,0.0,0.0,0.0,0.0,0.0,-0.015208,-0.163916,0.0,0.0,0.0,0.165872,-0.028523,-0.019168,0.0,0.0,-0.084566,0.0,0.060149,0.0
2026-03-10 16:00:00+00:00,0.033904,0.003999,0.009523,0.07056,0.0,0.0,0.0,0.0,0.0,0.0,-0.017285,-0.166933,0.0,0.0,0.0,0.129184,-0.024362,-0.003817,0.0,0.0,-0.083489,0.0,0.06779,0.0
2026-03-10 20:00:00+00:00,0.021409,-0.005695,-0.000825,0.071477,0.0,0.0,0.0,0.0,0.0,0.0,-0.016472,-0.15617,0.0,0.0,0.0,0.127738,-0.028988,-0.004486,0.0,0.0,-0.074367,0.0,0.06781,0.0
2026-03-11 00:00:00+00:00,0.011206,-0.012011,0.00275,0.078386,0.0,0.0,0.0,0.0,0.0,0.0,-0.01579,-0.150789,0.0,0.0,0.0,0.140494,-0.030451,-0.004415,0.0,0.0,-0.073615,0.0,0.066483,0.0
2026-03-11 04:00:00+00:00,0.017906,-0.014153,0.001727,0.078628,0.0,0.0,0.0,0.0,0.0,0.0,-0.01038,-0.159434,0.0,0.0,0.0,0.121073,-0.031751,0.00227,0.0,0.0,-0.075999,0.0,0.066973,0.0
2026-03-11 08:00:00+00:00,0.014148,-0.004121,-0.002744,0.104015,0.0,0.0,0.0,0.0,0.0,0.0,-0.007022,-0.161383,0.0,0.0,0.0,0.117689,-0.033523,0.000335,0.0,0.0,-0.080549,0.0,0.060177,0.0
2026-03-11 12:00:00+00:00,0.033428,0.016803,0.004693,0.139071,0.0,0.0,0.0,0.0,0.0,0.0,0.008982,-0.182941,0.0,0.0,0.0,0.055092,-0.030506,-0.000227,0.0,0.0,-0.096984,0.0,0.046362,0.0
2026-03-11 16:00:00+00:00,0.02629,0.022594,0.009724,0.127053,0.0,0.0,0.0,0.0,0.0,0.0,0.011676,-0.181864,0.0,0.0,0.0,0.102549,-0.040375,-0.006097,0.0,0.0,-0.094785,0.0,0.049105,0.0
2026-03-11 20:00:00+00:00,0.029553,0.015458,0.005541,0.126588,0.0,0.0,0.0,0.0,0.0,0.0,0.009281,-0.186449,0.0,0.0,0.0,0.071748,-0.036619,-0.002684,0.0,0.0,-0.090513,0.0,0.052801,0.0
2026-03-12 00:00:00+00:00,0.021804,0.01331,-0.000638,0.113234,0.0,0.0,0.0,0.0,0.0,0.0,0.003759,-0.191176,0.0,0.0,0.0,0.127339,-0.03893,0.004614,0.0,0.0,-0.083603,0.0,0.05284,0.0
2026-03-12 04:00:00+00:00,0.005666,0.008616,-0.00602,0.128392,0.0,0.0,0.0,0.0,0.0,0.0,-3.7e-05,-0.191448,0.0,0.0,0.0,0.104396,-0.027931,0.010393,0.0,0.0,-0.082243,0.0,0.049236,0.0
2026-03-12 08:00:00+00:00,0.027432,0.025341,-0.000367,0.127726,0.0,0.0,0.0,0.0,0.0,0.0,-0.00333,-0.219043,0.0,0.0,0.0,0.079784,-0.026114,0.011228,0.0,0.0,-0.075666,0.0,0.050327,0.0
2026-03-12 12:00:00+00:00,0.034975,0.032079,3.3e-05,0.132,0.0,0.0,0.0,0.0,0.0,0.0,-0.009465,-0.215218,0.0,0.0,0.0,0.033957,-0.022994,0.017062,0.0,0.0,-0.081545,0.0,0.04855,0.0
2026-03-12 16:00:00+00:00,0.030593,0.026654,-0.007876,0.125462,0.0,0.0,0.0,0.0,0.0,0.0,0.005816,-0.186608,0.0,0.0,0.0,-0.075454,-0.020207,0.01828,0.0,0.0,-0.086593,0.0,0.056194,0.0
2026-03-12 20:00:00+00:00,0.025038,0.027645,-0.00477,0.12459,0.0,0.0,0.0,0.0,0.0,0.0,0.001376,-0.183498,0.0,0.0,0.0,-0.071124,-0.021099,0.019383,0.0,0.0,-0.087018,0.0,0.057913,0.0
2026-03-13 00:00:00+00:00,0.028471,0.035368,0.007,0.128838,0.0,0.0,0.0,0.0,0.0,0.0,0.003717,-0.167059,0.0,0.0,0.0,-0.12013,-0.021748,0.015959,0.0,0.0,-0.09669,0.0,0.056985,0.0
2026-03-13 04:00:00+00:00,0.024077,0.019057,-0.00851,0.133222,0.0,0.0,0.0,0.0,0.0,0.0,-0.005599,-0.038136,0.0,0.0,0.0,-0.201576,-0.037335,0.004123,0.0,0.0,-0.115074,0.0,0.064589,0.0
2026-03-13 08:00:00+00:00,0.009446,0.002835,-0.021921,0.109344,0.0,0.0,0.0,0.0,0.0,0.0,-0.003793,0.047133,0.0,0.0,0.0,-0.231202,-0.048076,-0.009407,0.0,0.0,-0.118253,0.0,0.064137,0.0
2026-03-13 12:00:00+00:00,0.014224,0.025074,-0.021153,0.102547,0.0,0.0,0.0,0.0,0.0,0.0,0.002249,-0.006666,0.0,0.0,0.0,-0.262704,-0.049408,0.005496,0.0,0.0,-0.103148,0.0,0.072162,0.0
2026-03-13 16:00:00+00:00,0.001165,0.011048,-0.019626,0.110186,0.0,0.0,0.0,0.0,0.0,0.0,-0.002819,0.003043,0.0,0.0,0.0,-0.269791,-0.052045,0.010591,0.0,0.0,-0.099882,0.0,0.069543,0.0
2026-03-13 20:00:00+00:00,0.008275,0.0121,-0.016526,0.100555,0.0,0.0,0.0,0.0,0.0,0.0,-0.003107,0.006866,0.0,0.0,0.0,-0.254233,-0.059961,0.007337,0.0,0.0,-0.102521,0.0,0.072065,0.0
2026-03-14 00:00:00+00:00,-0.009465,0.000918,-0.026224,0.101656,0.0,0.0,0.0,0.0,0.0,0.0,0.001889,0.040143,0.0,0.0,0.0,-0.260448,-0.060795,0.000601,0.0,0.0,-0.101889,0.0,0.066999,0.0
2026-03-14 04:00:00+00:00,-0.00985,-0.004588,-0.02919,0.109415,0.0,0.0,0.0,0.0,0.0,0.0,-0.005792,0.018776,0.0,0.0,0.0,-0.239635,-0.054446,0.000627,0.0,0.0,-0.09254,0.0,0.070813,0.0
