ts,BTC,ETH,SOL,HYPE
2026-03-06 04:00:00+00:00,0.102995,-0.010359,0.093063,-0.140315
2026-03-06 08:00:00+00:00,0.103146,-0.032603,0.103743,-0.131769
2026-03-06 12:00:00+00:00,0.160456,-0.158639,0.062616,-0.031773
2026-03-06 16:00:00+00:00,0.061863,-0.188958,0.046537,0.070562
2026-03-06 20:00:00+00:00,0.047822,-0.170424,-0.003233,0.108138
2026-03-07 00:00:00+00:00,-0.00422,-0.069803,-0.097612,0.147225
2026-03-07 04:00:00+00:00,-0.039692,-0.030774,-0.10802,0.148344
2026-03-07 08:00:00+00:00,-0.072917,-0.012908,-0.100618,0.150126
2026-03-07 12:00:00+00:00,-0.017745,0.051203,-0.158467,0.110865
2026-03-07 16:00:00+00:00,-0.085189,0.172592,-0.121262,0.022992
2026-03-07 20:00:00+00:00,-0.127308,0.16633,-0.109311,0.045408
2026-03-08 00:00:00+00:00,-0.121216,0.119379,-0.124608,0.093137
2026-03-08 04:00:00+00:00,-0.129353,0.015306,-0.091027,0.151796
2026-03-08 08:00:00+00:00,-0.100012,0.007463,-0.108198,0.154113
2026-03-08 12:00:00+00:00,-0.054231,-0.054253,-0.098395,0.16559
2026-03-08 16:00:00+00:00,-0.065038,-0.009874,-0.123174,0.157706
2026-03-08 20:00:00+00:00,-0.155556,0.049634,-0.093785,0.143241
2026-03-09 00:00:00+00:00,-0.077393,0.141028,-0.152046,0.073043
2026-03-09 04:00:00+00:00,-0.057984,0.055992,-0.15559,0.129719
2026-03-09 08:00:00+00:00,-0.083612,-0.000938,-0.119346,0.158256
2026-03-09 12:00:00+00:00,-0.054511,-0.045755,-0.107801,0.164656
2026-03-09 16:00:00+00:00,-0.073341,-0.070551,-0.078221,0.166377
2026-03-09 20:00:00+00:00,-0.058184,-0.081739,-0.077543,0.16535
2026-03-10 00:00:00+00:00,-0.04241,-0.074735,-0.092353,0.163394
2026-03-10 04:00:00+00:00,-0.027255,-0.091534,-0.085933,0.161996
2026-03-10 08:00:00+00:00,-0.050014,-0.089613,-0.075448,0.165808
2026-03-10 12:00:00+00:00,-0.049312,-0.102989,-0.062865,0.16528
2026-03-10 16:00:00+00:00,-0.027913,-0.105273,-0.072266,0.163681
2026-03-10 20:00:00+00:00,-0.034381,-0.099282,-0.074972,0.164865
2026-03-11 00:00:00+00:00,-0.058054,-0.104682,-0.055255,0.166821
2026-03-11 04:00:00+00:00,-0.040894,-0.111895,-0.059549,0.165573
2026-03-11 08:00:00+00:00,-0.064377,-0.083876,-0.073092,0.170301
2026-03-11 12:00:00+00:00,-0.068712,-0.07068,-0.082044,0.168177
2026-03-11 16:00:00+00:00,-0.085869,-0.064046,-0.07806,0.169482
2026-03-11 20:00:00+00:00,-0.07185,-0.072002,-0.080653,0.169883
2026-03-12 00:00:00+00:00,-0.072578,-0.065735,-0.085255,0.169849
2026-03-12 04:00:00+00:00,-0.08733,-0.062225,-0.079317,0.170474
2026-03-12 08:00:00+00:00,-0.076608,-0.054169,-0.092195,0.169252
2026-03-12 12:00:00+00:00,-0.072652,-0.049527,-0.098124,0.168333
2026-03-12 16:00:00+00:00,-0.065901,-0.047836,-0.103443,0.167221
2026-03-12 20:00:00+00:00,-0.076908,-0.045694,-0.098569,0.169719
2026-03-13 00:00:00+00:00,-0.090529,-0.045567,-0.089054,0.170208
2026-03-13 04:00:00+00:00,-0.070638,-0.056307,-0.094656,0.169792
2026-03-13 08:00:00+00:00,-0.060753,-0.057615,-0.098944,0.168875
2026-03-13 12:00:00+00:00,-0.069358,-0.02521,-0.116168,0.16283
2026-03-13 16:00:00+00:00,-0.081263,-0.044354,-0.097036,0.168223
2026-03-13 20:00:00+00:00,-0.073531,-0.045976,-0.100441,0.167657
2026-03-14 00:00:00+00:00,-0.080618,-0.046771,-0.096109,0.170078
2026-03-14 04:00:00+00:00,-0.075239,-0.053582,-0.094158,0.170706
2026-03-14 08:00:00+00:00,-0.069886,-0.054493,-0.096961,0.172877
2026-03-14 12:00:00+00:00,-0.085768,-0.055437,-0.087635,0.17423
2026-03-14 16:00:00+00:00,-0.084865,-0.056636,-0.08884,0.176158
2026-03-14 20:00:00+00:00,-0.090445,-0.064448,-0.079151,0.179918
2026-03-15 00:00:00+00:00,-0.089431,-0.070537,-0.074858,0.180338
2026-03-15 04:00:00+00:00,-0.09813,-0.057435,-0.079851,0.179317
2026-03-15 08:00:00+00:00,-0.08478,-0.069301,-0.079519,0.179688
2026-03-15 12:00:00+00:00,-0.081383,-0.075289,-0.079326,0.181086
2026-03-15 16:00:00+00:00,-0.07243,-0.064485,-0.093818,0.179689
2026-03-15 20:00:00+00:00,-0.107367,-0.060351,-0.071832,0.181062
2026-03-16 00:00:00+00:00,-0.098807,-0.038984,-0.093025,0.178341
2026-03-16 04:00:00+00:00,-0.099622,-0.036329,-0.094347,0.177117
2026-03-16 08:00:00+00:00,-0.10753,-0.029081,-0.095466,0.175717
2026-03-16 12:00:00+00:00,-0.122362,-0.018015,-0.09325,0.174385
2026-03-16 16:00:00+00:00,-0.140762,0.013545,-0.098996,0.166063
2026-03-16 20:00:00+00:00,-0.109086,-0.001255,-0.11071,0.16817
2026-03-17 00:00:00+00:00,-0.087147,-0.018483,-0.112855,0.171076
2026-03-17 04:00:00+00:00,-0.089707,-0.015566,-0.113966,0.169871
2026-03-17 08:00:00+00:00,-0.081456,-0.019455,-0.116607,0.169918
2026-03-17 12:00:00+00:00,-0.083271,-0.029167,-0.110623,0.170553
2026-03-17 16:00:00+00:00,-0.078411,-0.03644,-0.109819,0.170698
2026-03-17 20:00:00+00:00,-0.081654,-0.045623,-0.102001,0.172641
2026-03-18 00:00:00+00:00,-0.085768,-0.041509,-0.102522,0.17191
2026-03-18 04:00:00+00:00,-0.080833,-0.045249,-0.102578,0.172588
2026-03-18 08:00:00+00:00,-0.082286,-0.05154,-0.09643,0.173501
2026-03-18 12:00:00+00:00,-0.07357,-0.059713,-0.094611,0.173845
2026-03-18 16:00:00+00:00,-0.087634,-0.058068,-0.087697,0.174069
2026-03-18 20:00:00+00:00,-0.091337,-0.057244,-0.086749,0.176682
2026-03-19 00:00:00+00:00,-0.085175,-0.052839,-0.093931,0.175757
2026-03-19 04:00:00+00:00,-0.091876,-0.049087,-0.091889,0.174865
2026-03-19 08:00:00+00:00,-0.107087,-0.044405,-0.086004,0.17556
2026-03-19 12:00:00+00:00,-0.102326,-0.052111,-0.082709,0.1764
2026-03-19 16:00:00+00:00,-0.09651,-0.054824,-0.084281,0.176478
2026-03-19 20:00:00+00:00,-0.109379,-0.052047,-0.077909,0.176275
2026-03-20 00:00:00+00:00,-0.100964,-0.055903,-0.080249,0.176411
2026-03-20 04:00:00+00:00,-0.090749,-0.059624,-0.084071,0.176403
2026-03-20 08:00:00+00:00,-0.096317,-0.053797,-0.086219,0.17641
2026-03-20 12:00:00+00:00,-0.103893,-0.047112,-0.086302,0.176045
2026-03-20 16:00:00+00:00,-0.113006,-0.051031,-0.078885,0.176839
2026-03-20 20:00:00+00:00,-0.109493,-0.031813,-0.095502,0.174067
2026-03-21 00:00:00+00:00,-0.071786,-0.049227,-0.106092,0.174095
2026-03-21 04:00:00+00:00,-0.074501,-0.048535,-0.105107,0.174553
2026-03-21 08:00:00+00:00,-0.075832,-0.04633,-0.106417,0.175513
2026-03-21 12:00:00+00:00,-0.077576,-0.043502,-0.107549,0.175163
2026-03-21 16:00:00+00:00,-0.095197,-0.039043,-0.100626,0.176033
2026-03-21 20:00:00+00:00,-0.088755,-0.040005,-0.102129,0.174868
2026-03-22 00:00:00+00:00,-0.111864,-0.03005,-0.094377,0.174788
2026-03-22 04:00:00+00:00,-0.110504,-0.041452,-0.086909,0.176256
2026-03-22 08:00:00+00:00,-0.115363,-0.0342,-0.088767,0.175267
2026-03-22 12:00:00+00:00,-0.109343,-0.038552,-0.089541,0.176062
2026-03-22 16:00:00+00:00,-0.123723,-0.045034,-0.074371,0.17696
2026-03-22 20:00:00+00:00,-0.137438,-0.038738,-0.069096,0.175762
2026-03-23 00:00:00+00:00,-0.133276,-0.032653,-0.076946,0.175118
2026-03-23 04:00:00+00:00,-0.124807,-0.032173,-0.083353,0.174945
2026-03-23 08:00:00+00:00,-0.115241,0.010002,-0.11405,0.164416
2026-03-23 12:00:00+00:00,-0.147527,-0.003231,-0.084377,0.168855
2026-03-23 16:00:00+00:00,-0.176226,-0.011235,-0.055092,0.167427
2026-03-23 20:00:00+00:00,-0.132509,0.001579,-0.098056,0.167435
2026-03-24 00:00:00+00:00,-0.124048,-0.004543,-0.099837,0.168732
2026-03-24 04:00:00+00:00,-0.153005,-0.000851,-0.081078,0.167181
2026-03-24 08:00:00+00:00,-0.160327,-0.005788,-0.072091,0.167803
2026-03-24 12:00:00+00:00,-0.149568,-0.030762,-0.061559,0.17265
2026-03-24 16:00:00+00:00,-0.135098,-0.044899,-0.061395,0.17558
2026-03-24 20:00:00+00:00,-0.143689,-0.042307,-0.055466,0.174324
2026-03-25 00:00:00+00:00,-0.152366,-0.051645,-0.048594,0.180934
2026-03-25 04:00:00+00:00,-0.148374,-0.046614,-0.057539,0.181776
2026-03-25 08:00:00+00:00,-0.140086,-0.051672,-0.059678,0.181842
2026-03-25 12:00:00+00:00,-0.148079,-0.044853,-0.058757,0.182204
2026-03-25 16:00:00+00:00,-0.140851,-0.04891,-0.062839,0.183546
2026-03-25 20:00:00+00:00,-0.132475,-0.051882,-0.066831,0.184239
2026-03-26 00:00:00+00:00,-0.140628,-0.055422,-0.058189,0.182916
2026-03-26 04:00:00+00:00,-0.13526,-0.050272,-0.066091,0.18282
2026-03-26 08:00:00+00:00,-0.125384,-0.061454,-0.062743,0.183882
2026-03-26 12:00:00+00:00,-0.131125,-0.052359,-0.066768,0.183387
2026-03-26 16:00:00+00:00,-0.111558,-0.047962,-0.08386,0.182973
2026-03-26 20:00:00+00:00,-0.121925,-0.048978,-0.075822,0.182716
2026-03-27 00:00:00+00:00,-0.12628,-0.048183,-0.075754,0.182144
2026-03-27 04:00:00+00:00,-0.120187,-0.050451,-0.078305,0.182116
2026-03-27 08:00:00+00:00,-0.122816,-0.054033,-0.070575,0.181134
2026-03-27 12:00:00+00:00,-0.141935,-0.053237,-0.060726,0.181193
2026-03-27 16:00:00+00:00,-0.139179,-0.052112,-0.067189,0.182647
2026-03-27 20:00:00+00:00,-0.129576,-0.057868,-0.07022,0.185345
2026-03-28 00:00:00+00:00,-0.136196,-0.051398,-0.07078,0.184634
2026-03-28 04:00:00+00:00,-0.138361,-0.050725,-0.069591,0.18383
2026-03-28 08:00:00+00:00,-0.142291,-0.047468,-0.069285,0.183417
2026-03-28 12:00:00+00:00,-0.142709,-0.045648,-0.070288,0.182858
2026-03-28 16:00:00+00:00,-0.134639,-0.051244,-0.071688,0.183549
2026-03-28 20:00:00+00:00,-0.114537,-0.054981,-0.082501,0.184372
2026-03-29 00:00:00+00:00,-0.11749,-0.059753,-0.076621,0.185502
2026-03-29 04:00:00+00:00,-0.12352,-0.056783,-0.074815,0.185459
2026-03-29 08:00:00+00:00,-0.124767,-0.058134,-0.076767,0.187505
2026-03-29 12:00:00+00:00,-0.131476,-0.051172,-0.077723,0.186733
2026-03-29 16:00:00+00:00,-0.135456,-0.034789,-0.088347,0.187524
2026-03-29 20:00:00+00:00,-0.161596,-0.00132,-0.09263,0.179435
2026-03-30 00:00:00+00:00,-0.178522,-0.001182,-0.077809,0.17844
2026-03-30 04:00:00+00:00,-0.189688,0.002037,-0.075824,0.177199
2026-03-30 08:00:00+00:00,-0.208625,0.017867,-0.069807,0.171245
2026-03-30 12:00:00+00:00,-0.201274,0.013591,-0.07531,0.175322
2026-03-30 16:00:00+00:00,-0.201163,0.007723,-0.072477,0.17864
2026-03-30 20:00:00+00:00,-0.203386,0.011447,-0.074034,0.183303
2026-03-31 00:00:00+00:00,-0.196951,0.044375,-0.099689,0.173185
2026-03-31 04:00:00+00:00,-0.215498,0.068577,-0.095416,0.160124
2026-03-31 08:00:00+00:00,-0.203932,0.113195,-0.116982,0.13444
2026-03-31 12:00:00+00:00,-0.233201,0.159503,-0.092137,0.0927
2026-03-31 16:00:00+00:00,-0.19396,0.14751,-0.127007,0.108233
2026-03-31 20:00:00+00:00,-0.177934,0.179482,-0.132319,0.076855
2026-04-01 00:00:00+00:00,-0.20002,0.201067,-0.105435,0.049273
2026-04-01 04:00:00+00:00,-0.170576,0.20919,-0.12348,0.04043
2026-04-01 08:00:00+00:00,-0.148039,0.214623,-0.133544,0.030304
2026-04-01 12:00:00+00:00,-0.152872,0.220836,-0.144582,0.035432
2026-04-01 16:00:00+00:00,-0.180013,0.244883,-0.082904,-0.020261
2026-04-01 20:00:00+00:00,-0.110721,0.237985,-0.143385,-0.003796
2026-04-02 00:00:00+00:00,-0.101033,0.201842,-0.174613,0.044649
2026-04-02 04:00:00+00:00,-0.141786,0.215374,-0.146067,0.034025
2026-04-02 08:00:00+00:00,-0.150513,0.170758,-0.16339,0.092725
2026-04-02 12:00:00+00:00,-0.142479,0.140033,-0.170785,0.119699
2026-04-02 16:00:00+00:00,-0.104339,0.18275,-0.18285,0.070486
2026-04-02 20:00:00+00:00,-0.119227,0.162429,-0.182729,0.095655
2026-04-03 00:00:00+00:00,-0.13976,0.167834,-0.172147,0.094448
2026-04-03 04:00:00+00:00,-0.146704,0.199118,-0.160672,0.062408
2026-04-03 08:00:00+00:00,-0.191186,0.18283,-0.144934,0.087964
2026-04-03 12:00:00+00:00,-0.193811,0.240029,-0.115205,0.016787
2026-04-03 16:00:00+00:00,-0.180974,0.241778,-0.123293,0.01534
2026-04-03 20:00:00+00:00,-0.194559,0.221586,-0.138718,0.053164
2026-04-04 00:00:00+00:00,-0.212409,0.219639,-0.12744,0.055841
2026-04-04 04:00:00+00:00,-0.209073,0.189685,-0.143926,0.092362
2026-04-04 08:00:00+00:00,-0.209985,0.175551,-0.148051,0.107227
2026-04-04 12:00:00+00:00,-0.234194,0.188457,-0.131006,0.096319
2026-04-04 16:00:00+00:00,-0.227719,0.16158,-0.140359,0.122904
2026-04-04 20:00:00+00:00,-0.167185,0.085027,-0.167413,0.17243
2026-04-05 00:00:00+00:00,-0.171879,0.054168,-0.153153,0.187662
2026-04-05 04:00:00+00:00,-0.134774,0.064159,-0.178233,0.179315
2026-04-05 08:00:00+00:00,-0.116235,0.070632,-0.190991,0.173875
2026-04-05 12:00:00+00:00,-0.072203,0.05056,-0.207924,0.176654
2026-04-05 16:00:00+00:00,-0.053649,0.004767,-0.196246,0.192751
2026-04-05 20:00:00+00:00,0.003937,0.023883,-0.223585,0.168786
2026-04-06 00:00:00+00:00,-0.068462,0.075707,-0.214782,0.162446
2026-04-06 04:00:00+00:00,0.026927,0.124642,-0.250284,0.097586
2026-04-06 08:00:00+00:00,0.097339,0.133522,-0.255767,0.053793
2026-04-06 12:00:00+00:00,0.015335,0.056599,-0.238192,0.148637
2026-04-06 16:00:00+00:00,0.031672,0.109283,-0.251944,0.108177
2026-04-06 20:00:00+00:00,0.11878,0.106841,-0.258045,0.06426
2026-04-07 00:00:00+00:00,0.126687,0.128578,-0.254978,0.039503
2026-04-07 04:00:00+00:00,0.132587,0.13834,-0.251767,0.025308
2026-04-07 08:00:00+00:00,0.121013,0.144147,-0.251053,0.026961
2026-04-07 12:00:00+00:00,0.155763,0.19731,-0.159572,-0.113775
2026-04-07 16:00:00+00:00,0.186756,0.171495,-0.099529,-0.159672
2026-04-07 20:00:00+00:00,0.191876,0.153215,-0.099225,-0.155423
2026-04-08 00:00:00+00:00,0.181598,0.167887,-0.141052,-0.123348
2026-04-08 04:00:00+00:00,0.161271,0.162919,-0.202034,-0.053828
2026-04-08 08:00:00+00:00,0.174292,0.137501,-0.220748,-0.024819
2026-04-08 12:00:00+00:00,0.178624,0.158508,-0.193866,-0.068124
2026-04-08 16:00:00+00:00,0.171054,0.16888,-0.181228,-0.085831
2026-04-08 20:00:00+00:00,0.174557,0.13241,-0.226877,-0.015445
2026-04-09 00:00:00+00:00,0.152975,0.147881,-0.226456,-0.014535
2026-04-09 04:00:00+00:00,0.155998,0.16257,-0.213615,-0.039747
2026-04-09 08:00:00+00:00,0.161039,0.134139,-0.233223,-0.001378
2026-04-09 12:00:00+00:00,0.19846,0.119344,-0.225569,-0.018794
2026-04-09 16:00:00+00:00,0.156328,0.114335,-0.245123,0.027774
2026-04-09 20:00:00+00:00,0.18115,0.107875,-0.240859,0.01456
2026-04-10 00:00:00+00:00,0.160627,0.082884,-0.248784,0.054852
2026-04-10 04:00:00+00:00,0.146614,0.087874,-0.249697,0.059705
2026-04-10 08:00:00+00:00,0.141156,0.090974,-0.250102,0.0597
2026-04-10 12:00:00+00:00,0.130484,0.074964,-0.25046,0.081909
2026-04-10 16:00:00+00:00,0.183978,0.09224,-0.245746,0.029781
2026-04-10 20:00:00+00:00,0.177746,0.106871,-0.243934,0.019828
2026-04-11 00:00:00+00:00,0.163999,0.0724,-0.251863,0.063689
2026-04-11 04:00:00+00:00,0.119082,0.048158,-0.249417,0.109089
2026-04-11 08:00:00+00:00,0.139208,0.062875,-0.253154,0.087813
2026-04-11 12:00:00+00:00,0.126533,0.081338,-0.25426,0.08068
2026-04-11 16:00:00+00:00,0.118966,0.104794,-0.252583,0.062658
2026-04-11 20:00:00+00:00,0.149213,0.113823,-0.247842,0.032632
2026-04-12 00:00:00+00:00,0.124555,0.101076,-0.252409,0.059743
2026-04-12 04:00:00+00:00,0.095474,0.110763,-0.252213,0.068376
2026-04-12 08:00:00+00:00,0.060162,0.057315,-0.245338,0.127971
2026-04-12 12:00:00+00:00,0.035805,0.05354,-0.239418,0.141913
2026-04-12 16:00:00+00:00,0.029289,0.048988,-0.236538,0.147623
2026-04-12 20:00:00+00:00,-0.001078,0.047053,-0.227613,0.159723
2026-04-13 00:00:00+00:00,0.008293,0.043316,-0.229135,0.158536
2026-04-13 04:00:00+00:00,0.004056,0.051733,-0.231094,0.155084
2026-04-13 08:00:00+00:00,0.008347,0.040821,-0.228843,0.159662
2026-04-13 12:00:00+00:00,0.094601,0.050394,-0.249614,0.118732
2026-04-13 16:00:00+00:00,0.130489,0.059827,-0.252853,0.090172
2026-04-13 20:00:00+00:00,0.087778,0.10639,-0.249726,0.072048
2026-04-14 00:00:00+00:00,0.078371,0.0951,-0.24938,0.087747
2026-04-14 04:00:00+00:00,0.074347,0.102014,-0.249033,0.083958
2026-04-14 08:00:00+00:00,0.065344,0.112709,-0.24776,0.078763
2026-04-14 12:00:00+00:00,0.140036,0.10012,-0.24922,0.044499
2026-04-14 16:00:00+00:00,0.127017,0.081271,-0.249172,0.070099
2026-04-14 20:00:00+00:00,0.09196,0.094078,-0.257967,0.081434
2026-04-15 00:00:00+00:00,0.078705,0.08009,-0.256429,0.101289
2026-04-15 04:00:00+00:00,0.080347,0.091862,-0.25738,0.091185
2026-04-15 08:00:00+00:00,0.078231,0.114646,-0.256214,0.071773
2026-04-15 12:00:00+00:00,0.067957,0.108695,-0.255819,0.083059
2026-04-15 16:00:00+00:00,0.07682,0.115718,-0.256764,0.072067
2026-04-15 20:00:00+00:00,0.094801,0.117811,-0.257408,0.060456
2026-04-16 00:00:00+00:00,0.083692,0.100249,-0.260569,0.0842
2026-04-16 04:00:00+00:00,0.1055,0.090192,-0.261914,0.080984
2026-04-16 08:00:00+00:00,0.136538,0.111357,-0.258786,0.039635
2026-04-16 12:00:00+00:00,0.177183,0.103064,-0.251172,0.016724
2026-04-16 16:00:00+00:00,0.231872,0.116293,-0.200756,-0.070784
2026-04-16 20:00:00+00:00,0.213128,0.123555,-0.212217,-0.054095
2026-04-17 00:00:00+00:00,0.21551,0.12015,-0.213169,-0.051305
2026-04-17 04:00:00+00:00,0.231762,0.110831,-0.208372,-0.057773
2026-04-17 08:00:00+00:00,0.239802,0.120514,-0.184242,-0.094164
2026-04-17 12:00:00+00:00,0.233126,0.122252,-0.189534,-0.088183
2026-04-17 16:00:00+00:00,0.232194,0.126497,-0.179454,-0.100468
2026-04-17 20:00:00+00:00,0.22268,0.13143,-0.188022,-0.091168
2026-04-18 00:00:00+00:00,0.221644,0.123268,-0.205638,-0.067524
2026-04-18 04:00:00+00:00,0.233971,0.12309,-0.192336,-0.087133
2026-04-18 08:00:00+00:00,0.221271,0.10948,-0.220998,-0.040558
2026-04-18 12:00:00+00:00,0.214466,0.114151,-0.225613,-0.036637
2026-04-18 16:00:00+00:00,0.219403,0.106978,-0.228488,-0.0305
2026-04-18 20:00:00+00:00,0.212756,0.100721,-0.236435,-0.013189
2026-04-19 00:00:00+00:00,0.213684,0.086565,-0.242329,0.004872
2026-04-19 04:00:00+00:00,0.217436,0.064487,-0.245455,0.025391
2026-04-19 08:00:00+00:00,0.213058,0.044333,-0.2473,0.048906
2026-04-19 12:00:00+00:00,0.237726,0.039232,-0.240088,0.031573
2026-04-19 16:00:00+00:00,0.256566,0.064319,-0.225203,-0.017368
2026-04-19 20:00:00+00:00,0.224775,0.073288,-0.237076,0.005517
2026-04-20 00:00:00+00:00,0.234399,0.055333,-0.235724,0.013931
2026-04-20 04:00:00+00:00,0.235816,0.059216,-0.234408,0.008293
2026-04-20 08:00:00+00:00,0.247628,0.024715,-0.232094,0.02938
2026-04-20 12:00:00+00:00,0.28509,0.00154,-0.212524,0.008371
2026-04-20 16:00:00+00:00,0.273893,0.009066,-0.218985,0.014464
2026-04-20 20:00:00+00:00,0.273306,0.015947,-0.223972,0.014029
2026-04-21 00:00:00+00:00,0.243486,0.00672,-0.235507,0.051029
2026-04-21 04:00:00+00:00,0.297146,0.007713,-0.210517,-0.006525
2026-04-21 08:00:00+00:00,0.312042,-0.008974,-0.200443,-0.01003
2026-04-21 12:00:00+00:00,0.321336,0.017444,-0.18303,-0.05474
2026-04-21 16:00:00+00:00,0.305357,0.005797,-0.204402,-0.014592
2026-04-21 20:00:00+00:00,0.344177,-0.047342,-0.156193,-0.036957
2026-04-22 00:00:00+00:00,0.334697,0.00211,-0.148238,-0.081825
2026-04-22 04:00:00+00:00,0.319213,0.02266,-0.168653,-0.071765
2026-04-22 08:00:00+00:00,0.329554,0.018495,-0.169651,-0.071157
2026-04-22 12:00:00+00:00,0.335812,-0.003013,-0.169477,-0.058702
2026-04-22 16:00:00+00:00,0.328732,0.000665,-0.181616,-0.047195
2026-04-22 20:00:00+00:00,0.323686,-0.001081,-0.188299,-0.037329
2026-04-23 00:00:00+00:00,0.333309,-0.009453,-0.176058,-0.047056
2026-04-23 04:00:00+00:00,0.325623,-0.011208,-0.189822,-0.02886
2026-04-23 08:00:00+00:00,0.327532,-0.011342,-0.187156,-0.032395
2026-04-23 12:00:00+00:00,0.324883,-0.02458,-0.196253,-0.011012
2026-04-23 16:00:00+00:00,0.3289,-0.014929,-0.191731,-0.025667
2026-04-23 20:00:00+00:00,0.330841,-0.019243,-0.195128,-0.020585
2026-04-24 00:00:00+00:00,0.338525,-0.02351,-0.185596,-0.030452
2026-04-24 04:00:00+00:00,0.33056,-0.017925,-0.195097,-0.022096
2026-04-24 08:00:00+00:00,0.337718,-0.012088,-0.186374,-0.039085
2026-04-24 12:00:00+00:00,0.33015,-0.010698,-0.198803,-0.024542
2026-04-24 16:00:00+00:00,0.330655,-0.021328,-0.19828,-0.016554
2026-04-24 20:00:00+00:00,0.339842,-0.014994,-0.186962,-0.037239
2026-04-25 00:00:00+00:00,0.337425,-0.021262,-0.191656,-0.026401
2026-04-25 04:00:00+00:00,0.33912,-0.019326,-0.193504,-0.028089
2026-04-25 08:00:00+00:00,0.328545,-0.030547,-0.20696,-0.000576
2026-04-25 12:00:00+00:00,0.331849,-0.046074,-0.201091,0.005212
2026-04-25 16:00:00+00:00,0.339119,-0.030701,-0.199895,-0.014533
2026-04-25 20:00:00+00:00,0.328141,-0.026929,-0.211138,-0.001737
2026-04-26 00:00:00+00:00,0.342409,-0.04703,-0.194649,-0.007855
2026-04-26 04:00:00+00:00,0.358609,-0.048764,-0.1721,-0.03632
2026-04-26 08:00:00+00:00,0.363326,-0.042014,-0.1866,-0.02998
2026-04-26 12:00:00+00:00,0.369054,-0.035974,-0.179386,-0.043864
2026-04-26 16:00:00+00:00,0.344019,-0.017634,-0.211544,-0.016381
2026-04-26 20:00:00+00:00,0.336412,-0.048068,-0.213522,0.015168
2026-04-27 00:00:00+00:00,0.327254,-0.055818,-0.216572,0.029796
2026-04-27 04:00:00+00:00,0.298332,-0.083541,-0.210653,0.06672
2026-04-27 08:00:00+00:00,0.32728,-0.071818,-0.203798,0.03296
2026-04-27 12:00:00+00:00,0.311558,-0.093483,-0.199212,0.056796
2026-04-27 16:00:00+00:00,0.315296,-0.036251,-0.222336,0.025507
2026-04-27 20:00:00+00:00,0.297662,-0.073969,-0.216671,0.063336
2026-04-28 00:00:00+00:00,0.318119,-0.085893,-0.202071,0.047892
2026-04-28 04:00:00+00:00,0.369082,-0.076285,-0.162037,-0.02581
2026-04-28 08:00:00+00:00,0.365184,-0.06047,-0.170499,-0.03011
2026-04-28 12:00:00+00:00,0.368482,-0.031445,-0.161636,-0.064368
2026-04-28 16:00:00+00:00,0.343561,-0.033749,-0.202425,-0.012282
2026-04-28 20:00:00+00:00,0.367381,-0.019157,-0.157962,-0.077305
2026-04-29 00:00:00+00:00,0.368589,-0.005108,-0.142853,-0.1024
2026-04-29 04:00:00+00:00,0.358864,0.013575,-0.160653,-0.096964
2026-04-29 08:00:00+00:00,0.356612,0.020179,-0.141423,-0.117881
2026-04-29 12:00:00+00:00,0.35327,0.01097,-0.153224,-0.100907
2026-04-29 16:00:00+00:00,0.361487,-0.020732,-0.177544,-0.058753
2026-04-29 20:00:00+00:00,0.356405,0.004274,-0.17104,-0.082238
2026-04-30 00:00:00+00:00,0.348894,0.027152,-0.11366,-0.145087
2026-04-30 04:00:00+00:00,0.346433,0.029578,-0.107296,-0.151412
2026-04-30 08:00:00+00:00,0.329453,0.034214,-0.063033,-0.183529
2026-04-30 12:00:00+00:00,0.32875,0.037582,-0.067698,-0.182013
2026-04-30 16:00:00+00:00,0.348294,0.031799,-0.102496,-0.15911
2026-04-30 20:00:00+00:00,0.359883,0.013948,-0.101689,-0.151214
2026-05-01 00:00:00+00:00,0.352841,0.018145,-0.089662,-0.160628
2026-05-01 04:00:00+00:00,0.330523,0.031109,-0.053859,-0.188814
2026-05-01 08:00:00+00:00,0.35592,0.005502,-0.073754,-0.165294
2026-05-01 12:00:00+00:00,0.368445,-0.00476,-0.107456,-0.137305
2026-05-01 16:00:00+00:00,0.379818,-0.028794,-0.099708,-0.13151
2026-05-01 20:00:00+00:00,0.384829,-0.039999,-0.110983,-0.117663
2026-05-02 00:00:00+00:00,0.39006,-0.029575,-0.112232,-0.12699
2026-05-02 04:00:00+00:00,0.396906,-0.048995,-0.130078,-0.100123
2026-05-02 08:00:00+00:00,0.395277,-0.035613,-0.142555,-0.099776
2026-05-02 12:00:00+00:00,0.389776,-0.020954,-0.111121,-0.13399
2026-05-02 16:00:00+00:00,0.38924,-0.021969,-0.10522,-0.137622
2026-05-02 20:00:00+00:00,0.385506,-0.018614,-0.094294,-0.146937
2026-05-03 00:00:00+00:00,0.375695,-0.00176,-0.090182,-0.158453
2026-05-03 04:00:00+00:00,0.375928,0.005902,-0.105495,-0.152692
2026-05-03 08:00:00+00:00,0.362371,0.017664,-0.083042,-0.172624
2026-05-03 12:00:00+00:00,0.345756,0.035708,-0.071323,-0.186876
2026-05-03 16:00:00+00:00,0.345903,0.03221,-0.065756,-0.188225
2026-05-03 20:00:00+00:00,0.395032,-0.044703,-0.089341,-0.134856
2026-05-04 00:00:00+00:00,0.372693,-0.01974,-0.071686,-0.159707
2026-05-04 04:00:00+00:00,0.376537,-0.038161,-0.061664,-0.155102
